Movie_ID,Movie_Name,Genre,Description,Rating,Release_Year,Tokenised
767,golden shadow 767,adventure,Friends follow an ancient map that leads them on an unexpected adventure,5.5440406976744185,1991.0,friend_follow_ancient_map_lead_unexpected_adventure
1990,dark planet 1990,crime,An investigator uncovers corruption involving powerful people in the city,2.3,2011.0,investigator_uncovers_corruption_involving_powerful_people_city
1029,crimson dream 1029,romance,Childhood friends reunite years later and discover feelings for each other,7.3,2000.0,childhood_friend_reunite_year_later_discover_feeling
1793,crimson night 1793,horror,A journalist investigates strange disappearances connected to an abandoned building,8.9,1997.0,journalist_investigates_strange_disappearance_connected_abandoned_building
643,broken journey 643,sci-fi,A mysterious signal from space leads researchers to an unknown alien civilization,1.5,2003.0,mysterious_signal_space_lead_researcher_unknown_alien_civilization
1967,crimson dream 1967,adventure,A captain leads a crew across the ocean in search of a lost kingdom,8.2,2016.0,captain_lead_crew_across_ocean_search_lost_kingdom
613,brave hero 613,animation,A curious child befriends a magical creature and explores a hidden kingdom,2.4,2003.0,curious_child_befriends_magical_creature_explores_hidden_kingdom
1763,golden storm 1763,fantasy,A young warrior discovers magical powers and must protect an ancient kingdom,8.9,2012.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
961,last heart 961,sci-fi,A crew becomes stranded on a distant planet after their spacecraft is damaged 6901 ###,7.0,2022.0,crew_becomes_stranded_distant_planet_spacecraft_damaged
1571,electric empire 1571,adventure,A captain leads a crew across the ocean in search of a lost kingdom,1.6,2015.0,captain_lead_crew_across_ocean_search_lost_kingdom
726,lonely warrior 726,horror,Visitors to an isolated village discover a dark secret hidden by the residents,6.7,1992.0,visitor_isolated_village_discover_dark_secret_hidden_resident
1896,silent planet 1896,crime,Police officers investigate a series of robberies committed by a mysterious gang,2.0,1993.0,police_officer_investigate_series_robbery_committed_mysterious_gang
684,crimson dream 684,crime,   Police officers investigate a series of robberies committed by a mysterious gang   ,2.0,1986.0,police_officer_investigate_series_robbery_committed_mysterious_gang
99,crimson hero 99,romance,Two strangers meet unexpectedly and slowly fall in love despite their differences,9.2,2017.0,two_stranger_meet_unexpectedly_slowly_fall_love_despite_difference
1752,brave heart 1752,comedy,A group of friends gets into hilarious trouble during a weekend trip,9.0,2020.0,group_friend_get_hilarious_trouble_weekend_trip
503,dark storm 503,comedy,Two roommates experience a series of funny misunderstandings and unexpected events,5.8,2018.0,two_roommate_experience_series_funny_misunderstanding_unexpected_event
1072,silent night 1072,animation,A young hero enters a magical world and discovers an unexpected power,13.3,1984.0,young_hero_enters_magical_world_discovers_unexpected_power
1057,ancient shadow 1057,fantasy,A prince must recover a powerful magical object before it falls into evil hands,8.1,2014.0,prince_must_recover_powerful_magical_object_fall_evil_hand
930,broken storm 930,fantasy,A prince must recover a powerful magical object before it falls into evil hands 5162 ###,2.9,2015.0,prince_must_recover_powerful_magical_object_fall_evil_hand
780,brave storm 780,sci-fi,A mysterious signal from space leads researchers to an unknown alien civilization,7.9,1993.0,mysterious_signal_space_lead_researcher_unknown_alien_civilization
1864,electric shadow 1864,drama,Two brothers confront their troubled past after returning to their hometown,4.2,2014.0,two_brother_confront_troubled_past_returning_hometown
201,dark heart 201,adventure,Explorers enter an unknown island filled with dangerous creatures and hidden secrets,14.8,1987.0,explorer_enter_unknown_island_filled_dangerous_creature_hidden_secret
135,ancient night 135,fantasy,A prince must recover a powerful magical object before it falls into evil hands,6.6,2019.0,prince_must_recover_powerful_magical_object_fall_evil_hand
1052,infinite empire 1052,action,A police officer uncovers a conspiracy while chasing an international criminal,8.6,1998.0,police_officer_uncovers_conspiracy_chasing_international_criminal
41,last road 41,sci-fi,A scientist builds an intelligent robot that begins to understand human emotions,4.7,2010.0,scientist_build_intelligent_robot_begin_understand_human_emotion
1018,lost dream 1018,comedy,A group of friends gets into hilarious trouble during a weekend trip,5.2,1987.0,group_friend_get_hilarious_trouble_weekend_trip
231,last journey 231,fantasy,A group of heroes travels through a magical land to defeat an evil ruler,2.4,2019.0,group_hero_travel_magical_land_defeat_evil_ruler
1514,lost planet 1514,sci-fi,A scientist builds an intelligent robot that begins to understand human emotions,3.6,1994.0,scientist_build_intelligent_robot_begin_understand_human_emotion
1797,last warrior 1797,romance,A young couple struggles to keep their relationship alive while pursuing their dreams,2.6,2004.0,young_couple_struggle_keep_relationship_alive_pursuing_dream
379,burning night 379,animation,A group of talking animals works together to save their home from danger,6.7,1998.0,group_talking_animal_work_together_save_home_danger
289,hidden storm 289,comedy,TWO ROOMMATES EXPERIENCE A SERIES OF FUNNY MISUNDERSTANDINGS AND UNEXPECTED EVENTS !!! @#$,2.2,2002.0,two_roommate_experience_series_funny_misunderstanding_unexpected_event
419,broken city 419,fantasy,A young warrior discovers magical powers and must protect an ancient kingdom,3.3,2017.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1699,infinite warrior 1699,action,A superhero battles villains who threaten to destroy the world,2.3,1994.0,superhero_battle_villain_threaten_destroy_world
392,ancient signal 392,romance,A musician falls in love with an artist while both struggle with their careers,5.0,2004.0,musician_fall_love_artist_struggle_career
593,lost city 593,sci-fi,Humans use advanced technology to travel through time and change the future,7.3,1989.0,human_use_advanced_technology_travel_time_change_future
1523,burning storm 1523,romance,A musician falls in love with an artist while both struggle with their careers,2.9,1985.0,musician_fall_love_artist_struggle_career
1163,burning journey 1163,drama,Two brothers confront their troubled past after returning to their hometown,5.8,2010.0,two_brother_confront_troubled_past_returning_hometown
1087,silent secret 1087,action,A skilled agent fights a dangerous criminal organization to protect the city,8.7,1997.0,skilled_agent_fight_dangerous_criminal_organization_protect_city
1496,crimson dream 1496,fantasy,A MYSTERIOUS PORTAL TRANSPORTS A STUDENT INTO A WORLD OF MAGIC AND MYTHICAL CREATURES !!! @#$,6.9,2023.0,mysterious_portal_transport_student_world_magic_mythical_creature
648,golden road 648,fantasy,A group of heroes travels through a magical land to defeat an evil ruler,7.1,1997.0,group_hero_travel_magical_land_defeat_evil_ruler
1153,dark shadow 1153,drama,A talented student works hard to overcome personal and financial challenges,2.9,2019.0,talented_student_work_hard_overcome_personal_financial_challenge
1368,secret warrior 1368,fantasy,   A group of heroes travels through a magical land to defeat an evil ruler   ,2.9,1985.0,group_hero_travel_magical_land_defeat_evil_ruler
521,frozen mission 521,romance,A young couple struggles to keep their relationship alive while pursuing their dreams,4.4,2026.0,young_couple_struggle_keep_relationship_alive_pursuing_dream
1881,lonely kingdom 1881,horror,   A journalist investigates strange disappearances connected to an abandoned building   ,2.8,1985.0,journalist_investigates_strange_disappearance_connected_abandoned_building
65,lost kingdom 65,animation,Toys secretly come alive and begin an exciting adventure when humans leave,8.0,2006.0,toy_secretly_come_alive_begin_exciting_adventure_human_leave
1837,silent dream 1837,drama,A teacher inspires struggling students while facing challenges in his own life,5.4,2003.0,teacher_inspires_struggling_student_facing_challenge_life
15,brave warrior 15,comedy,An unlucky employee creates chaos while trying to impress a new manager,6.9,2005.0,unlucky_employee_creates_chaos_trying_impress_new_manager
1181,last dream 1181,horror,A group of friends becomes trapped in a forest where something mysterious follows them,3.5,2024.0,group_friend_becomes_trapped_forest_something_mysterious_follows
380,crimson road 380,adventure,   A young traveler begins a dangerous journey across mountains and forests   ,9.6,2010.0,young_traveler_begin_dangerous_journey_across_mountain_forest
764,infinite world 764,horror,Visitors to an isolated village discover a dark secret hidden by the residents,8.9,1989.0,visitor_isolated_village_discover_dark_secret_hidden_resident
217,electric heart 217,adventure,A captain leads a crew across the ocean in search of a lost kingdom 7992 ###,7.6,2000.0,captain_lead_crew_across_ocean_search_lost_kingdom
1946,dark road 1946,action,A skilled agent fights a dangerous criminal organization to protect the city,3.0,1983.0,skilled_agent_fight_dangerous_criminal_organization_protect_city
792,burning heart 792,comedy,Two roommates experience a series of funny misunderstandings and unexpected events,8.4,2002.0,two_roommate_experience_series_funny_misunderstanding_unexpected_event
1077,burning story 1077,comedy,A family vacation turns into a collection of ridiculous and embarrassing situations,9.3,2016.0,family_vacation_turn_collection_ridiculous_embarrassing_situation
879,unknown signal 879,drama,Two brothers confront their troubled past after returning to their hometown,3.3,1999.0,two_brother_confront_troubled_past_returning_hometown
338,dark heart 338,adventure,A group of explorers searches for a legendary treasure hidden in an ancient land,6.1,1992.0,group_explorer_search_legendary_treasure_hidden_ancient_land
1773,midnight story 1773,comedy,An unlucky employee creates chaos while trying to impress a new manager,6.2,2005.0,unlucky_employee_creates_chaos_trying_impress_new_manager
720,frozen world 720,romance,Two people from different backgrounds begin a complicated romantic relationship,7.6,2015.0,two_people_different_background_begin_complicated_romantic_relationship
1749,   unknown dream 1749   ,adventure,A group of explorers searches for a legendary treasure hidden in an ancient land,7.0,2023.0,group_explorer_search_legendary_treasure_hidden_ancient_land
1726,ancient dream 1726,romance,A musician falls in love with an artist while both struggle with their careers,1.1,2022.0,musician_fall_love_artist_struggle_career
1017,frozen kingdom 1017,drama,A teacher inspires struggling students while facing challenges in his own life,3.1,1998.0,teacher_inspires_struggling_student_facing_challenge_life
1751,burning memory 1751,fantasy,A MYSTERIOUS PORTAL TRANSPORTS A STUDENT INTO A WORLD OF MAGIC AND MYTHICAL CREATURES !!! @#$,3.1,1997.0,mysterious_portal_transport_student_world_magic_mythical_creature
1486,final warrior 1486,comedy,Two roommates experience a series of funny misunderstandings and unexpected events,1.6,2020.0,two_roommate_experience_series_funny_misunderstanding_unexpected_event
456,last signal 456,drama,   A businessman reevaluates his life after experiencing a major personal loss   ,9.5,2026.0,businessman_reevaluates_life_experiencing_major_personal_loss
816,secret heart 816,fantasy,A GROUP OF HEROES TRAVELS THROUGH A MAGICAL LAND TO DEFEAT AN EVIL RULER !!! @#$,4.7,2015.0,group_hero_travel_magical_land_defeat_evil_ruler
270,frozen planet 270,horror,A journalist investigates strange disappearances connected to an abandoned building,7.1,2016.0,journalist_investigates_strange_disappearance_connected_abandoned_building
996,last secret 996,adventure,A captain leads a crew across the ocean in search of a lost kingdom,7.5,2012.0,captain_lead_crew_across_ocean_search_lost_kingdom
202,last planet 202,drama,A teacher inspires struggling students while facing challenges in his own life,9.7,1983.0,teacher_inspires_struggling_student_facing_challenge_life
